id_turma,descricao_horario,id_componente_curricular,id_docente_interno,id_docente_externo,nivel_ensino,ano,periodo,noite34,noite12,tarde56,tarde34,tarde12,manha56,manha34,manha12,sabado,aulas,alunos
57570797,2M6,39170,22129.0,,STRICTO SENSU,2015,2,False,False,False,False,False,True,False,False,False,15,1
57583958,"24M12 (25/07/2016 - 07/10/2016), 7M123 (08/10/2016 - 09/10/2016), 24M12 (10/10/2016 - 10/12/2016)",61026,5752190.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,False,True,False,71,6
1240655,7M456  35N1234 (23/04/2015 - 11/06/2015),46150,5752849.0,,GRADUAÇÃO,2015,1,True,True,False,False,False,True,True,False,True,77,34
1221427,25N123,27519,23487.0,,GRADUAÇÃO,2014,1,True,True,False,False,False,False,False,False,False,102,16
1226674,6T1234,44383,18677.0,,STRICTO SENSU,2014,1,False,False,False,True,True,False,False,False,False,72,2
57595582,24M12 (13/02/2017 - 01/07/2017),61029,23189.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,False,True,False,74,6
57573484,36N34 (01/02/2016 - 18/06/2016),2051005,5757919.0,,GRADUAÇÃO,2016,1,True,False,False,False,False,False,False,False,False,78,43
57558436,3T123,18812,5751745.0,,TÉCNICO,2015,1,False,False,False,True,True,False,False,False,False,54,1
1237721,35T23,38009,17913,,STRICTO SENSU,2014,2,False,False,False,True,True,False,False,False,False,74,10
57594325,2T34 4T45 5T23,2042750,5753064.0,,GRADUAÇÃO,2017,1,False,False,True,True,True,False,False,False,False,108,19
57565905,46N12,41826,5757518.0,,GRADUAÇÃO,2015,2,False,True,False,False,False,False,False,False,False,68,38
57598545,23456M123456  23456T12345 (20/03/2017 - 14/05/2017),54741,25440.0,,GRADUAÇÃO,2017,1,False,False,True,True,True,True,True,True,False,396,4
57594624,3T345,43755,5757795.0,,GRADUAÇÃO,2017,1,False,False,True,True,False,False,False,False,False,54,28
57594579,45T12,61195,5753590.0,,GRADUAÇÃO,2017,1,False,False,False,False,True,False,False,False,False,66,4
1228900,35T34,27947,18162,,GRADUAÇÃO,2014,2,False,False,False,True,False,False,False,False,False,70,18
57584990,4M12,52850,5756069.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,False,True,False,36,21
57568163,24N34,41807,5754954.0,,GRADUAÇÃO,2015,2,True,False,False,False,False,False,False,False,False,66,14
57559472,6N1234,37467,23809.0,,STRICTO SENSU,2015,1,True,True,False,False,False,False,False,False,False,68,1
57578455,46T2345,20332,18767.0,,GRADUAÇÃO,2016,1,False,False,True,True,True,False,False,False,False,144,27
1245121,35N12,20122,5753576.0,,GRADUAÇÃO,2015,1,False,True,False,False,False,False,False,False,False,70,47
57564764,2345M34 (14/09/2015 - 10/12/2015),56851,5753714.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,False,True,False,False,90,8
1231988,234M23456  234T2345,43246,5756857,,GRADUAÇÃO,2014,2,False,False,True,True,True,True,True,True,False,531,2
57577365,25N34,2040389,5757562.0,,GRADUAÇÃO,2016,1,True,False,False,False,False,False,False,False,False,72,35
1233141,46N34,46474,5752989,,GRADUAÇÃO,2014,2,True,False,False,False,False,False,False,False,False,74,40
57601534,2T2,38251,24352.0,,STRICTO SENSU,2017,1,False,False,False,False,True,False,False,False,False,11,1
57600338,23456M234 (13/03/2017 - 07/04/2017),58273,5756787.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,True,False,60,40
1234041,2M3456,24707,5756595,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,True,False,False,76,25
57573835,246M56,2055885,5754630.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,False,False,False,114,12
1229532,35N12,21589,22722,,GRADUAÇÃO,2014,2,False,True,False,False,False,False,False,False,False,72,45
1229119,35N34,39980,20891,,GRADUAÇÃO,2014,2,True,False,False,False,False,False,False,False,False,78,18
1225595,24M345  35N12 (03/02/2014 - 02/04/2014),52526,26310.0,,GRADUAÇÃO,2014,1,False,True,False,False,False,True,True,False,False,80,4
57577540,35M12 (03/05/2016 - 19/05/2016),55099,5757400.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,False,False,True,False,12,6
1234176,24M345 (28/07/2014 - 26/09/2014),52523,17519,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,True,False,False,54,4
57564754,2345M34 (14/09/2015 - 10/12/2015),56851,5757537.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,False,True,False,False,88,6
57572685,23456M456  23456T234,46862,23487.0,,STRICTO SENSU,2015,2,False,False,False,True,True,True,True,False,False,30,1
1219238,35T12,43380,5756714.0,,GRADUAÇÃO,2014,1,False,False,False,False,True,False,False,False,False,76,5
57593997,35N12,21542,5758817.0,,GRADUAÇÃO,2017,1,False,True,False,False,False,False,False,False,False,74,32
57587904,6M2345 (25/07/2016 - 17/12/2016),2049855,21848.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,True,True,False,72,12
57586018,35M56 (25/07/2016 - 10/12/2016),57592,5758631.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,False,False,False,76,135
57577157,3T6  3N1234,24890,5757898.0,,GRADUAÇÃO,2016,1,True,True,True,False,False,False,False,False,False,85,30
57598941,5T56 6T12,62487,5759187.0,,GRADUAÇÃO,2017,1,False,False,True,False,True,False,False,False,False,66,6
57595717,46T34 (13/02/2017 - 01/07/2017),27558,5753519.0,,GRADUAÇÃO,2017,1,False,False,False,True,False,False,False,False,False,74,5
57580419,3M23456 6M56  3T23456 (28/03/2016 - 13/05/2016),61220,5757724.0,,GRADUAÇÃO,2016,1,False,False,True,True,True,True,True,True,False,84,8
57577594,6M23,2036872,5755543.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,False,True,True,False,38,45
57565654,5M234,23132,22730.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,False,True,True,False,57,24
57566942,4M2345  245T2345,21874,5752755.0,,GRADUAÇÃO,2015,2,False,False,True,True,True,True,True,True,False,264,10
1245327,6T23,52347,22991.0,,STRICTO SENSU,2015,1,False,False,False,True,True,False,False,False,False,32,14
1231021,35T56,46955,5753656,,GRADUAÇÃO,2014,2,False,False,True,False,False,False,False,False,False,66,12
57566032,4M3456,2055309,3588459.0,,STRICTO SENSU,2015,2,False,False,False,False,False,True,True,False,False,76,10
1228980,35T34,2036652,5756725,,GRADUAÇÃO,2014,2,False,False,False,True,False,False,False,False,False,72,31
1221790,6M123 (27/01/2014 - 14/06/2014),26974,22912.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,False,True,True,False,51,18
1229204,35T56,26576,5753311,,GRADUAÇÃO,2014,2,False,False,True,False,False,False,False,False,False,72,25
57585673,23456M123456  23456T12345 (26/09/2016 - 13/11/2016),54732,5752391.0,,GRADUAÇÃO,2016,2,False,False,True,True,True,True,True,True,False,341,3
57598392,2T123,23120,26059.0,,GRADUAÇÃO,2017,1,False,False,False,True,True,False,False,False,False,66,5
1223428,2M34 4M3456,2055440,15553.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,False,False,106,9
57594886,35T34,43653,22728.0,,GRADUAÇÃO,2017,1,False,False,False,True,False,False,False,False,False,70,20
1219843,2T123 5T56 (27/01/2014 - 02/06/2014),55088,5756715.0,,GRADUAÇÃO,2014,1,False,False,True,True,True,False,False,False,False,89,37
57560937,6N34,41163,25980.0,,STRICTO SENSU,2015,1,True,False,False,False,False,False,False,False,False,28,1
1230538,6M3456 (26/09/2014 - 28/11/2014),54013,5756299,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,True,False,False,36,12
1233222,3M1234,46758,5753627,,GRADUAÇÃO,2014,2,False,False,False,False,False,False,True,True,False,68,18
57597173,23T12,52713,5757959.0,,GRADUAÇÃO,2017,1,False,False,False,False,True,False,False,False,False,74,11
57575401,2T234 (01/02/2016 - 14/03/2016),54963,5758035.0,,GRADUAÇÃO,2016,1,False,False,False,True,True,False,False,False,False,18,13
1224026,35T56,23649,17414.0,,GRADUAÇÃO,2014,1,False,False,True,False,False,False,False,False,False,74,55
57575506,24M12 (01/02/2016 - 18/06/2016),61029,37281.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,False,False,True,False,70,5
57585638,4N1234 (25/07/2016 - 17/12/2016),46212,5753005.0,,GRADUAÇÃO,2016,2,True,True,False,False,False,False,False,False,False,44,10
57575736,4T5634,56266,5757473.0,,GRADUAÇÃO,2016,1,False,False,True,True,False,False,False,False,False,72,20
57593343,7N234,38372,23859.0,,STRICTO SENSU,2016,2,True,True,False,False,False,False,False,False,True,54,1
1222450,3M1,39169,5753609.0,,STRICTO SENSU,2014,1,False,False,False,False,False,False,False,True,False,17,1
1231279,3M2345 5M234,2045607,5756456,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,True,True,False,136,10
57590453,2345M23456  24T2345,43247,5757484.0,,GRADUAÇÃO,2016,2,False,False,True,True,True,True,True,True,False,524,6
57585187,2T345,25317,5754400.0,,GRADUAÇÃO,2016,2,False,False,True,True,False,False,False,False,False,54,30
57584629,4N1234,24530,25126.0,,GRADUAÇÃO,2016,2,True,True,False,False,False,False,False,False,False,68,33
57575541,6M34 (01/02/2016 - 18/06/2016),54283,63327.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,False,True,False,False,36,6
57589877,4T12 (25/07/2016 - 17/12/2016),54222,5753551.0,,GRADUAÇÃO,2016,2,False,False,False,False,True,False,False,False,False,36,14
1242809,246T34,52929,5756466.0,,GRADUAÇÃO,2015,1,False,False,False,True,False,False,False,False,False,102,22
1225374,4M56,2021401,5756476.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,False,False,False,36,3
57598218,35T12,46372,5753642.0,,GRADUAÇÃO,2017,1,False,False,False,False,True,False,False,False,False,68,33
1221678,6M2345,46256,5755904.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,True,False,68,37
57579327,24N12 (01/02/2016 - 18/06/2016),48331,2261705.0,,GRADUAÇÃO,2016,1,False,True,False,False,False,False,False,False,False,76,29
1240236,3N12 4N34,2049512,5757137.0,,GRADUAÇÃO,2015,1,True,True,False,False,False,False,False,False,False,66,18
57590248,34M12345  34T1234 (16/11/2016 - 22/11/2016),62917,5756285.0,,GRADUAÇÃO,2016,2,False,False,False,True,True,True,True,True,False,18,6
57568365,24N123 (27/07/2015 - 19/12/2015),2034866,5757566.0,,GRADUAÇÃO,2015,2,True,True,False,False,False,False,False,False,False,108,21
57560095,7N1,39169,22946.0,,STRICTO SENSU,2015,1,False,True,False,False,False,False,False,False,True,18,2
57596727,6M456,2041304,21582.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,False,False,51,12
57586346,246T56,23526,5758714.0,,GRADUAÇÃO,2016,2,False,False,True,False,False,False,False,False,False,108,15
57578228,"24M345 (15/02/2016 - 11/03/2016), 24M345 7M12345  7T123456  23456N1234 (14/03/2016 - 19/03/2016), 24M345 (21/03/2016 - 15/04/2016)",52526,22753.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,True,False,False,85,4
57568443,35T12,46897,5757663.0,,GRADUAÇÃO,2015,2,False,False,False,False,True,False,False,False,False,82,17
1234372,7T12  356N12 (21/07/2014 - 27/09/2014),41882,5753586,,GRADUAÇÃO,2014,2,False,True,False,False,True,False,False,False,True,68,21
57573541,6N1,39182,22790.0,,STRICTO SENSU,2015,2,False,True,False,False,False,False,False,False,False,17,1
57578629,6M456,21873,5752718.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,True,False,False,57,15
57594327,4N34 56N12,2042750,5754300.0,,GRADUAÇÃO,2017,1,True,True,False,False,False,False,False,False,False,108,17
57601299,3T56234,62872,5756749.0,,STRICTO SENSU,2017,1,False,False,True,True,True,False,False,False,False,75,4
57560062,6M2,39177,5755397.0,,STRICTO SENSU,2015,1,False,False,False,False,False,False,False,True,False,16,2
57567224,4T56  35N12 (27/07/2015 - 19/12/2015),57598,5757083.0,,GRADUAÇÃO,2015,2,False,True,True,False,False,False,False,False,False,112,30
1221769,24T2345,2056102,5752718.0,,GRADUAÇÃO,2014,1,False,False,True,True,True,False,False,False,False,132,14
57598949,2N34,2049410,5755563.0,,GRADUAÇÃO,2017,1,True,False,False,False,False,False,False,False,False,36,38
57592018,7M456,50357,5752798.0,,STRICTO SENSU,2016,2,False,False,False,False,False,True,True,False,True,54,8
1242376,24T56 (02/02/2015 - 20/06/2015),49514,18210.0,,GRADUAÇÃO,2015,1,False,False,True,False,False,False,False,False,False,92,17
1220657,46N34,20402,21333.0,,GRADUAÇÃO,2014,1,True,False,False,False,False,False,False,False,False,76,10
57580427,2M456 4M123456  4T123456 (01/02/2016 - 11/03/2016),61212,5757049.0,,GRADUAÇÃO,2016,1,False,False,True,True,True,True,True,True,False,75,8
57587209,5N123 (25/07/2016 - 17/12/2016),57697,23147.0,,GRADUAÇÃO,2016,2,True,True,False,False,False,False,False,False,False,60,15
57586065,46M56 (25/07/2016 - 10/12/2016),57606,5753014.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,True,False,False,False,74,140
1228210,3T456,18798,24200,,TÉCNICO,2014,2,False,False,True,True,False,False,False,False,False,54,3
1236143,2345M12345  3T1234 (21/07/2014 - 25/09/2014),53802,5752315,,GRADUAÇÃO,2014,2,False,False,False,True,True,True,True,True,False,242,45
57595248,35M34,2049807,17598.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,False,False,66,20
57578503,2M234 3M2345 6M45,51463,130251.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,True,True,False,156,31
1241984,"24M345 (20/04/2015 - 08/05/2015), 24M345 7M12345  7T123456  23456N1234 (11/05/2015 - 16/05/2015), 24M345 (18/05/2015 - 19/06/2015)",52526,22753.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,True,False,False,85,3
1219762,2M12 4M1234 (27/01/2014 - 14/06/2014),54276,5752213.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,False,True,True,False,102,5
57580418,3M23456 6M56  3T23456 (28/03/2016 - 13/05/2016),61220,5757724.0,,GRADUAÇÃO,2016,1,False,False,True,True,True,True,True,True,False,84,8
57601331,23456M12345 7M1234  23456T12345,2043555,5753757.0,,STRICTO SENSU,2017,1,False,False,True,True,True,True,True,True,True,104,9
1244429,35T34,41805,5751827.0,,GRADUAÇÃO,2015,1,False,False,False,True,False,False,False,False,False,76,22
57571039,24T23,41309,21347.0,,STRICTO SENSU,2015,2,False,False,False,True,True,False,False,False,False,60,10
1237176,2T1,38250,62667,,STRICTO SENSU,2014,2,False,False,False,False,True,False,False,False,False,18,1
1220345,6M56  35T12 (27/01/2014 - 14/06/2014),2051007,5755421.0,,GRADUAÇÃO,2014,1,False,False,False,False,True,True,False,False,False,102,35
57582471,7N2,55257,26522.0,,STRICTO SENSU,2016,1,False,True,False,False,False,False,False,False,True,15,1
1232927,34T12,52716,5751848,,GRADUAÇÃO,2014,2,False,False,False,False,True,False,False,False,False,76,18
1223288,35M345,23589,22099.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,False,False,108,41
57598800,3T45 5T23 (13/02/2017 - 01/07/2017),57643,5756367.0,,GRADUAÇÃO,2017,1,False,False,True,True,True,False,False,False,False,70,18
57588346,3T123 4T12 (25/10/2016 - 13/12/2016),53752,5757937.0,,GRADUAÇÃO,2016,2,False,False,False,True,True,False,False,False,False,31,8
1219751,3M345,2039250,5752755.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,False,False,54,30
57580295,6N12,54317,15520.0,,STRICTO SENSU,2016,1,False,True,False,False,False,False,False,False,False,38,1
57585632,2345M12,24264,5757272.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,False,True,False,144,35
1239526,4N34 (02/02/2015 - 20/06/2015),55082,5757042.0,,GRADUAÇÃO,2015,1,True,False,False,False,False,False,False,False,False,34,6
57597391,4M234,2045604,5753007.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,True,True,False,54,6
1231036,35M12,46968,16978,,GRADUAÇÃO,2014,2,False,False,False,False,False,False,False,True,False,68,30
1218029,2345M23456,43244,5753613.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,True,False,350,7
57575726,6T1234,46363,23008.0,,GRADUAÇÃO,2016,1,False,False,False,True,True,False,False,False,False,76,46
1236554,7M23,42252,5755271,,STRICTO SENSU,2014,2,False,False,False,False,False,False,True,True,True,28,1
1224394,2N12 4N34,51354,21947.0,,GRADUAÇÃO,2014,1,True,True,False,False,False,False,False,False,False,68,9
1234974,24M12,24863,5753587,,GRADUAÇÃO,2014,2,False,False,False,False,False,False,False,True,False,74,70
1223892,2M6,39182,5755397.0,,STRICTO SENSU,2014,1,False,False,False,False,False,True,False,False,False,16,1
57601535,2T1,55495,20788.0,,STRICTO SENSU,2017,1,False,False,False,False,True,False,False,False,False,15,2
1242508,6N123 (02/02/2015 - 20/06/2015),26972,5752659.0,,GRADUAÇÃO,2015,1,True,True,False,False,False,False,False,False,False,54,47
57595510,3N12 6N34,48119,5758824.0,,GRADUAÇÃO,2017,1,True,True,False,False,False,False,False,False,False,72,45
57575298,35N34 (01/02/2016 - 18/06/2016),46189,5757946.0,,GRADUAÇÃO,2016,1,True,False,False,False,False,False,False,False,False,72,29
57600328,2M123 36M23456 (29/05/2017 - 23/06/2017),61215,5757041.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,True,False,52,8
57594162,24M12,42015,26041.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,False,False,True,False,72,8
1231732,35M56  5T34 (21/07/2014 - 06/12/2014),41881,5753896,,GRADUAÇÃO,2014,2,False,False,False,True,False,True,False,False,False,100,11
57600059,4T3,61022,5752471.0,,GRADUAÇÃO,2017,1,False,False,False,True,False,False,False,False,False,18,51
1239545,24N34 (02/02/2015 - 20/06/2015),55029,5756806.0,,GRADUAÇÃO,2015,1,True,False,False,False,False,False,False,False,False,72,21
57585888,46M34 (25/07/2016 - 17/12/2016),49493,18677.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,True,False,False,72,20
57580673,3M234 5M23,53940,23785.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,False,True,True,False,91,49
57598788,24N34,2040377,5753881.0,,GRADUAÇÃO,2017,1,True,False,False,False,False,False,False,False,False,74,32
57592477,2M56,62450,22890.0,,STRICTO SENSU,2016,2,False,False,False,False,False,True,False,False,False,28,1
1221426,24N123,27519,5756303.0,,GRADUAÇÃO,2014,1,True,True,False,False,False,False,False,False,False,99,20
57566984,6M2345,51153,21990.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,True,True,True,False,80,9
1236859,"24M345 (06/10/2014 - 24/10/2014), 24M345 7M12345  7T123456  2N124 3456N1234 (25/10/2014 - 01/11/2014), 24M345 (03/11/2014 - 06/12/2014)",52526,26310,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,True,False,False,91,4
57587913,"24N34 (25/07/2016 - 25/09/2016), 7M56  24N34 (26/09/2016 - 30/10/2016),  24N34 (31/10/2016 - 10/12/2016)",57628,5752737.0,,GRADUAÇÃO,2016,2,True,False,False,False,False,False,False,False,False,70,25
1239733,3M456 (16/06/2015 - 16/06/2015),54999,5752740.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,True,False,False,5,2
57576020,3M123  4T56 (02/02/2016 - 08/06/2016),55088,5758227.0,,GRADUAÇÃO,2016,1,False,False,True,False,False,False,True,True,False,90,25
57559735,5M56,2021202,22889.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,False,False,False,36,1
57558427,4T123,18716,22886.0,,TÉCNICO,2015,1,False,False,False,True,True,False,False,False,False,57,1
57587645,2N34 356N12,25865,5753633.0,,GRADUAÇÃO,2016,2,True,True,False,False,False,False,False,False,False,130,17
57578217,"246M3456 (01/02/2016 - 05/02/2016), 24M6 6M3456 (11/02/2016 - 08/04/2016)",52525,5754353.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,True,True,False,False,60,24
57568551,2T3456,24711,5757473.0,,GRADUAÇÃO,2015,2,False,False,True,True,False,False,False,False,False,68,20
1242078,2N34,2055067,19250.0,,GRADUAÇÃO,2015,1,True,False,False,False,False,False,False,False,False,36,30
1230162,24T234 6T23,21857,17214,,GRADUAÇÃO,2014,2,False,False,False,True,True,False,False,False,False,151,15
1235761,5T2345,49186,17214,,STRICTO SENSU,2014,2,False,False,True,True,True,False,False,False,False,92,5
1242214,5T56 (02/02/2015 - 20/06/2015),2055641,5754608.0,,GRADUAÇÃO,2015,1,False,False,True,False,False,False,False,False,False,18,16
57595617,23456M123456  23456T1234 (15/05/2017 - 30/06/2017),54732,25950.0,,GRADUAÇÃO,2017,1,False,False,False,True,True,True,True,True,False,310,2
57594336,25N34 36N12,25865,18908.0,,GRADUAÇÃO,2017,1,True,True,False,False,False,False,False,False,False,130,17
1239336,24M12 (02/02/2015 - 20/06/2015),54286,5752385.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,False,False,True,False,76,7
57566930,24M2345 6M23  35T2345,21864,5754338.0,,GRADUAÇÃO,2015,2,False,False,True,True,True,True,True,True,False,318,5
57594311,2N1234 5N12 (13/02/2017 - 01/07/2017),2034862,5758590.0,,GRADUAÇÃO,2017,1,True,True,False,False,False,False,False,False,False,108,37
57579042,"4M12345 5M123456  4T12345 (03/02/2016 - 07/04/2016), 4M12345 (13/04/2016 - 13/04/2016)",57878,5753247.0,,GRADUAÇÃO,2016,1,False,False,True,True,True,True,True,True,False,143,12
1234622,3M56 5M5,20931,25943,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,False,False,False,58,30
57585099,4N1234,43335,15568.0,,GRADUAÇÃO,2016,2,True,True,False,False,False,False,False,False,False,68,14
1226861,3M56,2056222,5751875.0,,STRICTO SENSU,2014,1,False,False,False,False,False,True,False,False,False,34,1
57573748,2345M34 (21/03/2016 - 18/06/2016),56851,5753675.0,,GRADUAÇÃO,2016,1,False,False,False,False,False,False,True,False,False,96,5
1241981,"24M345 (20/04/2015 - 01/05/2015), 24M345 7M12345  7T123456  23456N1234 (04/05/2015 - 09/05/2015), 24M345 (11/05/2015 - 19/06/2015)",52526,25915.0,,GRADUAÇÃO,2015,1,False,False,False,False,False,True,True,False,False,85,3
57600801,3M56,2036872,5758544.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,False,False,False,36,42
1244963,35T234,25281,17628.0,,GRADUAÇÃO,2015,1,False,False,False,True,True,False,False,False,False,102,13
57575274,6T12,37673,5753870.0,,STRICTO SENSU,2016,1,False,False,False,False,True,False,False,False,False,34,2
57574310,2N1234,2020257,21581.0,,GRADUAÇÃO,2016,1,True,True,False,False,False,False,False,False,False,76,28
57596351,2M56,46951,18674.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,False,False,False,34,19
57590154,246M12,57738,23833.0,,GRADUAÇÃO,2016,2,False,False,False,False,False,False,False,True,False,100,58
57573806,24N12,2049256,5752770.0,,GRADUAÇÃO,2016,1,False,True,False,False,False,False,False,False,False,76,41
57599906,24M345 5M34 (13/02/2017 - 01/07/2017),58251,5751750.0,,GRADUAÇÃO,2017,1,False,False,False,False,False,True,True,False,False,134,6
57590775,6T3456,55995,26647.0,,STRICTO SENSU,2016,2,False,False,True,True,False,False,False,False,False,68,36
1225208,4M12,2021401,5751559.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,False,False,True,False,36,4
57564356,46N34,57492,5756944.0,,GRADUAÇÃO,2015,2,True,False,False,False,False,False,False,False,False,78,53
57597630,3T56,57794,5753849.0,,GRADUAÇÃO,2017,1,False,False,True,False,False,False,False,False,False,34,52
1229789,35N34,25072,5752683,,GRADUAÇÃO,2014,2,True,False,False,False,False,False,False,False,False,72,56
1241782,35N12,53923,5753646.0,,GRADUAÇÃO,2015,1,False,True,False,False,False,False,False,False,False,66,7
57590257,"23M123456  2T234 (25/07/2016 - 26/07/2016), 2345M123456  2T234 (01/08/2016 - 04/08/2016), 3M123456 (09/08/2016 - 09/08/2016), 235M123456 4M456  2T234 (15/08/2016 - 18/08/2016), 3M123456 (23/08/2016 - 23/08/2016), 3M123456 (30/08/2016 - 30/08/2016), 35M123456  2T234 (05/09/2016 - 08/09/2016), 3M123456 (13/09/2016 - 13/09/2016), 235M123456 4M456  2T234 (19/09/2016 - 22/09/2016), 3M123456 (27/09/2016 - 27/09/2016), 35M123456 4M456 (04/10/2016 - 06/10/2016), 235M123456  2T234 (10/10/2016 - 13/10/2016), 3M123456 (18/10/2016 - 18/10/2016), 3M123456 (25/10/2016 - 25/10/2016), 23M123456 (31/10/2016 - 01/11/2016), 3M234 (22/11/2016 - 22/11/2016)",56473,5758598.0,,GRADUAÇÃO,2016,2,False,False,False,True,True,True,True,True,False,204,29
57567232,35M12 (27/07/2015 - 19/12/2015),57592,5752477.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,False,False,True,False,67,129
57565002,24M2345  3T2345,2045601,5756456.0,,GRADUAÇÃO,2015,2,False,False,True,True,True,True,True,True,False,208,9
1244832,246T456 (20/03/2015 - 04/05/2015),52636,5757212.0,,GRADUAÇÃO,2015,1,False,False,True,True,False,False,False,False,False,51,5
57589480,23456M123456  23456T123456 (18/10/2016 - 09/12/2016),54724,5754331.0,,GRADUAÇÃO,2016,2,False,False,True,True,True,True,True,True,False,408,6
57577667,"5T2345 (01/02/2016 - 01/03/2016),  5T2345  4N123 (02/03/2016 - 31/03/2016),  5T2345 (01/04/2016 - 18/06/2016)",21858,5752718.0,,GRADUAÇÃO,2016,1,False,False,True,True,True,False,False,False,False,75,4
1233304,2M56 (29/09/2014 - 24/11/2014),54022,5756753,,GRADUAÇÃO,2014,2,False,False,False,False,False,True,False,False,False,18,3
1222167,245M34 (27/01/2014 - 14/06/2014),54270,5751750.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,False,True,False,False,104,4
1217517,2T3456,2054975,5754328.0,,GRADUAÇÃO,2014,1,False,False,True,True,False,False,False,False,False,72,9
57576009,4N12,2049000,5751926.0,,GRADUAÇÃO,2016,1,False,True,False,False,False,False,False,False,False,36,14
1231809,2N12 4N1234,21810,5756985,,GRADUAÇÃO,2014,2,True,True,False,False,False,False,False,False,False,104,15
1240407,2N12 4N34,25054,23213.0,,GRADUAÇÃO,2015,1,True,True,False,False,False,False,False,False,False,66,9
1233225,2T3 6T12,46759,5756062,,GRADUAÇÃO,2014,2,False,False,False,True,True,False,False,False,False,56,11
1239950,35T12,2045058,5757165.0,,GRADUAÇÃO,2015,1,False,False,False,False,True,False,False,False,False,76,21
57575959,4T4 (01/02/2016 - 18/06/2016),61023,24989.0,,GRADUAÇÃO,2016,1,False,False,False,True,False,False,False,False,False,17,7
57584315,2N34 6N12,24546,5758034.0,,GRADUAÇÃO,2016,2,True,True,False,False,False,False,False,False,False,68,24
57589638,23456M123456  23456T1234 (25/07/2016 - 25/08/2016),60828,5753031.0,,GRADUAÇÃO,2016,2,False,False,False,True,True,True,True,True,False,240,8
1228694,24M12,2049700,17468,,GRADUAÇÃO,2014,2,False,False,False,False,False,False,False,True,False,72,50
1220441,3M3456 (27/05/2014 - 27/05/2014),54999,5753029.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,True,True,False,False,4,5
57564690,24M12 (27/07/2015 - 19/12/2015),54286,5753380.0,,GRADUAÇÃO,2015,2,False,False,False,False,False,False,False,True,False,70,6
1225409,5M234,54752,5755926.0,,GRADUAÇÃO,2014,1,False,False,False,False,False,False,True,True,False,51,20
57589892,23456M123456  2T123456 3456T12345 (26/08/2016 - 17/10/2016),54741,5758604.0,,GRADUAÇÃO,2016,2,False,False,True,True,True,True,True,True,False,224,4
57587794,2M456  4T1234,2045606,5758678.0,,GRADUAÇÃO,2016,2,False,False,False,True,True,True,True,False,False,122,4
